time,/jointset/shoulder0/elv_angle/value,/jointset/shoulder1/shoulder_elv/value,/jointset/shoulder2/shoulder_rot/value,/jointset/elbow/elbow_flexion/value,/jointset/radioulnar/pro_sup/value,/jointset/shoulder0/elv_angle/speed,/jointset/shoulder1/shoulder_elv/speed,/jointset/shoulder2/shoulder_rot/speed,/jointset/elbow/elbow_flexion/speed,/jointset/radioulnar/pro_sup/speed,x,z,/tau_elv_angle,/tau_shoulder_elv,/tau_shoulder_rot,/tau_elbow_flexion,/tau_pro_sup
0.274166667,1.136457479,0.346129591,0.278483774,1.847431228,0.083776885,2.764739161,-0.085421663,1.508561143,-1.01734657,7.928284615,0.304432,0.057766,-0.17341588,0.008102595,0.017195322,-0.033571043,0.007429091
0.28,1.152048391,0.345741253,0.288289992,1.839617057,0.133944029,2.578821889,-0.047618759,1.847929029,-1.664510252,9.35927381,0.304432,0.057766,-0.184223333,0.008657747,0.018325204,-0.034192812,0.007768714
0.285833333,1.166523161,0.345575474,0.300095272,1.828068198,0.193010755,2.382339936,-0.009063297,2.213016297,-2.288264867,10.82055597,0.304432,0.057766,-0.19289797,0.011593736,0.016595396,-0.031663207,0.007138169
0.291666667,1.179823502,0.34563734,0.314265092,1.813000364,0.259348291,2.176160894,0.030430987,2.658628452,-2.871015713,11.85212307,0.304432,0.057766,-0.201572608,0.014529724,0.014865587,-0.029133601,0.006507624
0.2975,1.191897045,0.345930749,0.331067823,1.794757844,0.33223006,1.962466987,0.069989874,3.080653596,-3.347889871,13.38395419,0.304432,0.057766,-0.207591633,0.016921222,0.012805242,-0.020528808,0.005682675
0.303333333,1.20270877,0.346451828,0.349953416,1.774357827,0.418388249,1.743537894,0.108489499,3.372752693,-3.610729293,16.40403832,0.304432,0.057766,-0.213610659,0.01931272,0.010744896,-0.011924015,0.004857726
0.309166667,1.212220149,0.347197857,0.37054307,1.752722905,0.523041503,1.515323676,0.147809946,3.719128947,-3.85328173,19.05419214,0.304432,0.057766,-0.224377031,0.028567078,0.007516687,-0.008614488,0.002789291
0.315,1.220362084,0.348182323,0.393723257,1.728862432,0.635753496,1.274014485,0.190239472,4.260935417,-4.37377542,19.16703464,0.304432,0.057766,-0.235143403,0.037821436,0.004288478,-0.005304961,0.000720856
0.320833333,1.227081825,0.349401479,0.419786591,1.701934718,0.748951229,1.031593026,0.223301298,4.565162006,-4.715427715,20.40578517,0.304432,0.057766,-0.227600201,0.042751823,-0.008347832,0.026139232,-0.00153445
0.326666667,1.232417126,0.350735523,0.445701285,1.675519262,0.882712956,0.799349336,0.22962956,4.209973556,-4.198144282,26.2175471,0.304432,0.057766,-0.220056999,0.04768221,-0.020984142,0.057583425,-0.003789757
0.3325,1.236424277,0.35201337,0.468257734,1.654334396,1.057656027,0.575952736,0.201848668,3.48017706,-3.13259916,33.32234883,0.304432,0.057766,-0.2131749,0.060011901,-0.059840405,0.073193225,-0.00383225
0.338333333,1.239153163,0.353012949,0.485795978,1.638186395,1.266333531,0.361087324,0.134223398,2.489446221,-2.471218866,37.7836387,0.304432,0.057766,-0.206292801,0.072341593,-0.098696669,0.088803026,-0.003874742
0.344166667,1.240680875,0.35356474,0.496528435,1.624946722,1.473267905,0.167160662,0.057999572,1.203870796,-1.859975656,29.59692207,0.304432,0.057766,-0.171495463,0.070261347,-0.067579707,0.109588297,-0.018806865
0.35,1.241155416,0.353725047,0.5,1.61891477,1.57,0.0,0.0,0.0,0.0,0.0,0.304432,0.057766,-0.136698125,0.068181101,-0.036462745,0.130373568,-0.033738988
0.0,0.349066,0.436332,0.0,1.5708,1.57,0.0,0.0,0.0,0.0,0.0,0.198365983,0.101699983,-0.140815401,-0.000173163,0.091802324,-0.001541418,-0.027431144
0.005833333,0.348612603,0.436615632,0.004299699,1.559492734,1.455879746,-0.155758464,0.092089416,1.495845778,-3.18629795,-33.02815696,0.198365983,0.101699983,-0.140632772,-0.003046513,0.08176503,0.024837342,-0.010979613
0.011666667,0.347245223,0.437346225,0.01770427,1.54168211,1.255824021,-0.313365798,0.153243788,3.121670196,-2.229722917,-29.46358973,0.198365983,0.101699983,-0.140450143,-0.005919863,0.071727736,0.051216102,0.005471919
0.0175,0.345001185,0.438324379,0.038654028,1.535774147,1.133599518,-0.448844493,0.175557342,3.942441988,-0.058693265,-14.62824676,0.198365983,0.101699983,-0.102724464,-0.008072295,0.03560875,0.04044804,0.000630775
0.023333333,0.342092401,0.439317793,0.062315038,1.537931019,1.059654395,-0.541278668,0.158476239,4.051242573,0.535363073,-12.91065955,0.198365983,0.101699983,-0.064998785,-0.010224727,-0.000510236,0.029679979,-0.004210369
0.029166667,0.338734044,0.440127016,0.085550677,1.541112225,0.976276338,-0.608620617,0.11765691,3.903463872,0.614128145,-14.94241819,0.198365983,0.101699983,-0.055554656,-0.009898113,-0.008826713,0.031335013,-0.002549796
0.035,0.335009765,0.44067512,0.107717803,1.545781752,0.893885839,-0.666737552,0.068949811,3.684895291,1.045644184,-12.57206801,0.198365983,0.101699983,-0.046110527,-0.009571499,-0.01714319,0.032990047,-0.000889223
0.040833333,0.33097148,0.440919208,0.128315628,1.553497347,0.831739773,-0.71672551,0.013932563,3.364041125,1.568706418,-9.129985109,0.198365983,0.101699983,-0.039421322,-0.009419509,-0.022449948,0.030562953,-0.002062661
0.046666667,0.326660706,0.440828274,0.146811241,1.563721703,0.782762989,-0.760162199,-0.045914947,2.964136983,1.905790994,-8.056885628,0.198365983,0.101699983,-0.032732117,-0.009267518,-0.027756706,0.028135859,-0.003236099
0.0525,0.322111458,0.44038067,0.162868555,1.575569021,0.736259738,-0.799151715,-0.107208057,2.546393468,2.156450007,-7.766716474,0.198365983,0.101699983,-0.029848532,-0.008557227,-0.028515811,0.0267562,-0.002811845
0.058333333,0.317342265,0.439581494,0.176579435,1.588883828,0.69355561,-0.835572343,-0.166453965,2.159645714,2.408930478,-6.754329382,0.198365983,0.101699983,-0.026964947,-0.007846937,-0.029274916,0.025376541,-0.002387591
0.064166667,0.312366824,0.438443601,0.188107972,1.603633244,0.657666614,-0.870082383,-0.223190107,1.796010325,2.639509699,-5.636431699,0.198365983,0.101699983,-0.025480597,-0.007174317,-0.028323468,0.023948971,-0.002534703
0.07,0.307193762,0.436983334,0.197568061,1.619578915,0.626794346,-0.903328058,-0.276982566,1.450463652,2.819075425,-5.034308027,0.198365983,0.101699983,-0.023996246,-0.006501698,-0.027372019,0.0225214,-0.002681814
0.075833333,0.301829903,0.43521965,0.205096824,1.636449625,0.598519923,-0.935596481,-0.326916172,1.13915948,2.96142497,-4.645963236,0.198365983,0.101699983,-0.023264364,-0.005645275,-0.025286621,0.021204697,-0.002455502
0.081666667,0.296279783,0.433178561,0.210955471,1.654085205,0.572752634,-0.96718923,-0.372092971,0.877852372,3.081316607,-4.174719382,0.198365983,0.101699983,-0.022532482,-0.004788852,-0.023201222,0.019887995,-0.00222919
0.0875,0.290547309,0.430887728,0.215426231,1.672347092,0.54974431,-0.998126187,-0.412559672,0.661823864,3.174785762,-3.738893764,0.198365983,0.101699983,-0.022001149,-0.003919688,-0.020766994,0.018517879,-0.002110367
0.093333333,0.284636195,0.428374416,0.218756601,1.691064684,0.528840017,-1.028437348,-0.44837126,0.486861862,3.237557994,-3.453337107,0.198365983,0.101699983,-0.021469816,-0.003050524,-0.018332766,0.017147764,-0.001991544
0.099166667,0.278550221,0.425665769,0.221187738,1.710065145,0.509302349,-1.058058878,-0.479532694,0.353887682,3.273017707,-3.246740412,0.198365983,0.101699983,-0.020898454,-0.002105367,-0.015861815,0.015738503,-0.001779945
0.105,0.272293612,0.422788911,0.222969489,1.729204761,0.490944481,-1.086941192,-0.506043699,0.26421539,3.285268029,-3.048834152,0.198365983,0.101699983,-0.020327091,-0.001160211,-0.013390864,0.014329242,-0.001568346
0.110833333,0.265870907,0.419770434,0.224345482,1.748348616,0.473688036,-1.114967531,-0.52817547,0.213331501,3.274588767,-2.873640119,0.198365983,0.101699983,-0.019549645,-0.000182246,-0.01114333,0.012934373,-0.001379062
0.116666667,0.259287543,0.416634879,0.225525767,1.767364538,0.457348926,-1.142023971,-0.546185078,0.197115702,3.241405153,-2.734319488,0.198365983,0.101699983,-0.018772199,0.00079572,-0.008895796,0.011539504,-0.001189777
0.1225,0.252549424,0.413405762,0.226705992,1.786125735,0.441759724,-1.167983809,-0.560339619,0.212251477,3.18806299,-2.609106426,0.198365983,0.101699983,-0.017712903,0.001816129,-0.006979526,0.010267931,-0.000994604
0.128333333,0.24566345,0.410104596,0.228057083,1.804524283,0.426926189,-1.19271724,-0.57088755,0.255697915,3.117068607,-2.475233743,0.198365983,0.101699983,-0.016653607,0.002836539,-0.005063257,0.008996359,-0.000799431
0.134166667,0.238637042,0.406751832,0.229736678,1.8224602,0.412895865,-1.216084815,-0.578126517,0.32364598,3.029985299,-2.333811567,0.198365983,0.101699983,-0.015263565,0.003885093,-0.003545331,0.007940472,-0.000637732
0.14,0.231478736,0.403365681,0.231873583,1.839846071,0.399714156,-1.237939472,-0.582334236,0.412489937,2.928481408,-2.184280018,0.198365983,0.101699983,-0.013873523,0.004933646,-0.002027406,0.006884585,-0.000476032
0.145833333,0.224197657,0.399963287,0.234583301,1.856601565,0.387434894,-1.258124534,-0.58378359,0.518975612,2.814535944,-2.022973053,0.198365983,0.101699983,-0.012119333,0.006001804,-0.000935472,0.006107278,-0.000350776
0.151666667,0.216804185,0.396559741,0.237956525,1.872662216,0.376145232,-1.27647418,-0.582729148,0.639977683,2.690249458,-1.844988634,0.198365983,0.101699983,-0.010365142,0.007069962,0.000156462,0.005329971,-0.00022552
0.1575,0.209309367,0.393169146,0.24207173,1.887970591,0.365937317,-1.292811569,-0.57942602,0.772316188,2.557141596,-1.652782252,0.198365983,0.101699983,-0.008226813,0.008142734,0.000811079,0.004840877,-0.000147286
0.163333333,0.201725654,0.389803674,0.246982825,1.902481599,0.356887106,-1.306952573,-0.574115316,0.91285447,2.41686661,-1.448061345,0.198365983,0.101699983,-0.006088484,0.009215505,0.001465697,0.004351782,-6.91e-05
0.169166667,0.194066231,0.386474586,0.252731635,1.916156233,0.349066659,-1.318704479,-0.567027171,1.058490478,2.270895503,-1.23123685,0.198365983,0.101699983,-0.003561278,0.010279313,0.001689388,0.004127117,-3.45e-05
0.175,0.186345795,0.383191382,0.259335664,1.928967399,0.342545984,-1.327871112,-0.558383519,1.206072519,2.120820297,-1.002425416,0.198365983,0.101699983,-0.001034072,0.011343122,0.001913079,0.003902452,1.59e-08
0.180833333,0.178579803,0.37996274,0.266800583,1.940893399,0.337390644,-1.334260242,-0.548387489,1.352651551,1.9678192,-0.763852247,0.198365983,0.101699983,0.001860105,0.012386686,0.001733036,0.003894098,-6.37e-06
0.186666667,0.170785198,0.376795768,0.275108704,1.951922087,0.333649164,-1.337680874,-0.537239297,1.4951703,1.813170835,-0.517673113,0.198365983,0.101699983,0.004754283,0.01343025,0.001552993,0.003885744,-1.28e-05
0.1925,0.162979643,0.373696841,0.284230623,1.962046218,0.331370779,-1.337956845,-0.525117526,1.63065865,1.658105959,-0.261402568,0.198365983,0.101699983,0.007972364,0.014445396,0.001014049,0.004045499,-4.89e-05
0.198333333,0.155182148,0.370670942,0.294113382,1.971268363,0.33062379,-1.334917367,-0.512201217,1.75602975,1.503918652,0.007376871,0.198365983,0.101699983,0.011190446,0.015460542,0.000475105,0.004205254,-8.5e-05
0.204166667,0.147412325,0.367722437,0.304693712,1.979595107,0.331473845,-1.328424703,-0.498628543,1.869079258,1.351366716,0.284847446,0.198365983,0.101699983,0.014660989,0.01644607,-0.000355219,0.004483372,-0.000149516
0.21,0.139690827,0.364854614,0.315890926,1.987038997,0.333956074,-1.318348966,-0.484538754,1.967532855,1.201226019,0.566979482,0.198365983,0.101699983,0.018131532,0.017431599,-0.001185544,0.00476149,-0.000214027
0.215833333,0.132038762,0.362070251,0.327614666,1.9936172,0.338123663,-1.30458574,-0.4700552,2.048709046,1.055085138,0.867043389,0.198365983,0.101699983,0.021793066,0.018385315,-0.00224309,0.005142285,-0.00028367
0.221666667,0.124478016,0.359371162,0.339753729,1.99935914,0.344131491,-1.287039755,-0.455301717,2.109929337,0.914507171,1.197918415,0.198365983,0.101699983,0.0254546,0.019339032,-0.003300637,0.00552308,-0.000353314
0.2275,0.117030734,0.356758848,0.352192133,2.004297169,0.352120415,-1.265671388,-0.440315951,2.151420237,0.779393593,1.53941172,0.198365983,0.101699983,0.029205235,0.020275736,-0.004487199,0.0059708,-0.000453445
0.233333333,0.109719344,0.354234525,0.364815759,2.008462123,0.362071115,-1.240448442,-0.425133526,2.173434141,0.649452809,1.87052702,0.198365983,0.101699983,0.03295587,0.021212441,-0.005673762,0.00641852,-0.000553576
0.239166667,0.102566417,0.351799147,0.377503471,2.011891953,0.374030386,-1.211328684,-0.40985287,2.172145311,0.52867748,2.24630214,0.198365983,0.101699983,0.036785953,0.022123633,-0.006953371,0.006996255,-0.000607943
0.245,0.095594819,0.34945291,0.390105036,2.014655564,0.388470561,-1.1782782,-0.394571096,2.143898204,0.421035366,2.721122363,0.198365983,0.101699983,0.040616037,0.023034825,-0.008232981,0.00757399,-0.000662311
0.250833333,0.088827331,0.347196149,0.402477853,2.016821435,0.405770747,-1.141374653,-0.379118538,2.096149793,0.322112327,3.192281937,0.198365983,0.101699983,0.044350625,0.023974928,-0.009442516,0.008185902,-0.000814782
0.256666667,0.082286121,0.345030528,0.414536073,2.018420116,0.425502821,-1.100696841,-0.363322551,2.036036119,0.226570514,3.554912389,0.198365983,0.101699983,0.048085214,0.024915031,-0.010652051,0.008797813,-0.000967254
0.2625,0.07599336,0.342957537,0.426180422,2.019498165,0.447490249,-1.056168262,-0.347448947,1.949827013,0.148517707,4.044100819,0.198365983,0.101699983,0.051913336,0.02582067,-0.011891847,0.009670614,-0.000894528
0.268333333,0.069971774,0.34097659,0.437208397,2.020216656,0.473389441,-1.007722837,-0.331764454,1.824708018,0.103293614,4.896088625,0.198365983,0.101699983,0.055741458,0.026726309,-0.013131643,0.010543415,-0.000821801
0.274166667,0.064243617,0.339088112,0.447457489,2.020719202,0.504406947,-0.955662852,-0.315486557,1.693029658,0.065100127,5.641096708,0.198365983,0.101699983,0.059141905,0.027785932,-0.013974933,0.011301019,-0.001184634
0.28,0.058828836,0.337298563,0.457004313,2.020930567,0.538066042,-0.900279527,-0.297845799,1.583930447,0.00346021,5.80177638,0.198365983,0.101699983,0.062542352,0.028845555,-0.014818224,0.012058623,-0.001547466
0.285833333,0.05374762,0.335613454,0.465862453,2.020824494,0.572898958,-0.84116666,-0.28008914,1.438702175,-0.022147275,6.379944229,0.198365983,0.101699983,0.066419057,0.029770849,-0.01586159,0.013331705,-0.000949851
0.291666667,0.049023217,0.33402872,0.473620661,2.020878459,0.615287132,-0.777943583,-0.263431114,1.206811004,0.058330364,8.39215023,0.198365983,0.101699983,0.070295763,0.030696144,-0.016904956,0.014604787,-0.000352236
0.2975,0.044677391,0.332543918,0.480023605,2.021483827,0.669717823,-0.711737865,-0.244854036,1.010473869,0.121360779,9.836382749,0.198365983,0.101699983,0.07260759,0.032113365,-0.016636135,0.015477765,-0.001632112
0.303333333,0.040723294,0.331181306,0.485666071,2.02196926,0.724988386,-0.643636679,-0.221537317,0.946075827,0.01721004,8.680106458,0.198365983,0.101699983,0.074919417,0.033530587,-0.016367314,0.016350743,-0.002911988
0.309166667,0.037175882,0.329957911,0.490853235,2.021855367,0.77383772,-0.571655949,-0.198797653,0.792058467,0.015964397,9.008066731,0.198365983,0.101699983,0.07969092,0.03448209,-0.017377818,0.017938976,-0.000336333
0.315,0.034065209,0.328851672,0.49443633,2.022998121,0.84104718,-0.493897611,-0.181369608,0.396109312,0.448060818,14.97500664,0.198365983,0.101699983,0.084462423,0.035433593,-0.018388322,0.019527209,0.002239323
0.320833333,0.031415099,0.327854965,0.495924874,2.026866305,0.944190307,-0.415380265,-0.157824933,0.178071246,0.73854603,18.69527847,0.198365983,0.101699983,0.082054274,0.037663538,-0.014222265,0.01997206,-0.002450934
0.326666667,0.029211304,0.327039938,0.497258425,2.029985504,1.039406247,-0.340875494,-0.119079652,0.342968936,0.191266434,12.25711369,0.198365983,0.101699983,0.079646125,0.039893483,-0.010056208,0.020416911,-0.00714119
0.3325,0.027451104,0.326459248,0.49924578,2.029754783,1.0974901,-0.259952822,-0.082185843,0.286665134,0.032737015,11.1461239,0.198365983,0.101699983,0.092515814,0.042690936,-0.012247824,0.026615405,0.002073619
0.338333333,0.026209656,0.326055765,0.499999166,2.033903695,1.210146718,-0.163017446,-0.058322826,-0.08010588,1.692854783,30.96777594,0.198365983,0.101699983,0.105385503,0.045488389,-0.014439439,0.032813899,0.011288428
0.344166667,0.025540867,0.325790308,0.499882762,2.04818404,1.435234699,-0.070088569,-0.031808743,0.020133812,2.614054579,38.52490656,0.198365983,0.101699983,0.083579137,0.037194711,-0.017717451,0.004583403,-0.007601731
0.35,0.025347545,0.325694958,0.5,2.057526892,1.57,0.0,0.0,0.0,0.0,0.0,0.198365983,0.101699983,0.06177277,0.028901033,-0.020995463,-0.023647094,-0.02649189
0.0,0.349066,0.436332,0.0,1.5708,1.57,0.0,0.0,0.0,0.0,0.0,0.154432,0.207766,-0.362138712,0.067204798,0.228148854,0.001693027,-0.0373624
0.005833333,0.347982743,0.437290581,0.012403092,1.560132926,1.436033484,-0.364054827,0.307852415,3.909424335,-3.042428565,-38.75321519,0.154432,0.207766,-0.328699334,0.074777594,0.147152685,0.023301511,-0.013736494
0.011666667,0.344904414,0.4396809,0.041607532,1.542478295,1.201624377,-0.684024948,0.490881697,5.760462208,-2.395734205,-34.43745966,0.154432,0.207766,-0.295259957,0.08235039,0.066156517,0.044909994,0.009889412
0.0175,0.340135229,0.442832114,0.075556891,1.533885203,1.056638472,-0.936859194,0.57898777,5.798742111,-0.769511948,-18.42954375,0.154432,0.207766,-0.220132408,0.071273549,0.001556464,0.019429671,0.000970982
0.023333333,0.334140815,0.446312712,0.108319472,1.53094515,0.949774947,-1.104103198,0.603813511,5.353567072,-0.457549539,-21.36692937,0.154432,0.207766,-0.145004859,0.060196709,-0.063043588,-0.006050651,-0.007947447
0.029166667,0.327321123,0.449798552,0.137603202,1.52838248,0.806403041,-1.236418564,0.591031084,4.679777038,-0.423433135,-25.87922214,0.154432,0.207766,-0.149519718,0.059886589,-0.056166453,0.012701783,-0.002076825
0.035,0.319688614,0.45320457,0.162837635,1.525977644,0.67013321,-1.382783164,0.576445987,3.965237149,-0.403435046,-18.93193238,0.154432,0.207766,-0.154034577,0.059576469,-0.049289318,0.031454218,0.003793796
0.040833333,0.311201371,0.456525075,0.183847001,1.523909719,0.589344063,-1.523047991,0.560112922,3.205999571,-0.252426164,-10.10136254,0.154432,0.207766,-0.136634808,0.053486366,-0.057090149,0.014321996,-0.001744996
0.046666667,0.301967329,0.459717053,0.199867928,1.523652661,0.536718796,-1.638828481,0.532379739,2.254915252,0.217434141,-9.275744702,0.154432,0.207766,-0.11923504,0.047396262,-0.064890979,-0.002810226,-0.007283788
0.0525,0.292100838,0.462730624,0.210177567,1.526326779,0.476138247,-1.74428462,0.503025681,1.333347796,0.647434894,-10.85997919,0.154432,0.207766,-0.118394024,0.046826679,-0.058256592,-0.000581307,-0.004470293
0.058333333,0.281613656,0.465611134,0.216048166,1.530599736,0.417424455,-1.851636494,0.486758976,0.732958806,0.765607281,-8.635713784,0.154432,0.207766,-0.117553008,0.046257095,-0.051622204,0.001647611,-0.001656797
0.064166667,0.270496912,0.468425337,0.219034355,1.535048016,0.377140105,-1.959575202,0.478518382,0.286241057,0.764157163,-5.501615058,0.154432,0.207766,-0.115135943,0.043950903,-0.045427824,0.004844921,-0.00242126
0.07,0.258754787,0.471198607,0.219333556,1.539569035,0.349440845,-2.066052554,0.472724842,-0.188293891,0.790546366,-4.320825436,0.154432,0.207766,-0.112718878,0.041644711,-0.039233443,0.00804223,-0.003185722
0.075833333,0.246396302,0.473954277,0.217007881,1.544191208,0.325156611,-2.170929866,0.473943921,-0.577900419,0.782806091,-3.949981953,0.154432,0.207766,-0.111739182,0.03987775,-0.030766246,0.007534572,-0.00226374
0.081666667,0.233429749,0.476749741,0.212955152,1.548568857,0.304001907,-2.274532999,0.486368496,-0.780426765,0.706709546,-3.24784382,0.154432,0.207766,-0.110759487,0.038110789,-0.022299049,0.007026913,-0.001341758
0.0875,0.219866006,0.479643608,0.20811083,1.552411134,0.287350672,-2.375046612,0.506538423,-0.875371698,0.616735358,-2.503696148,0.154432,0.207766,-0.106495985,0.036118675,-0.017169438,0.007677598,-0.001195027
0.093333333,0.205730751,0.482667801,0.202802121,1.555835186,0.274295759,-2.470479668,0.531051707,-0.939645249,0.563318284,-2.014819078,0.154432,0.207766,-0.102232483,0.034126562,-0.012039827,0.008328283,-0.001048295
0.099166667,0.191054199,0.485847954,0.19725726,1.558994816,0.263581395,-2.560563861,0.560053465,-0.948072472,0.516942239,-1.664881132,0.154432,0.207766,-0.097148325,0.032489244,-0.008296022,0.008446229,-0.000801291
0.105,0.175868207,0.489210708,0.191897346,1.5618307,0.254799763,-2.645144518,0.59365771,-0.876234735,0.452319664,-1.352168647,0.154432,0.207766,-0.092064166,0.030851926,-0.004552216,0.008564175,-0.000554286
0.110833333,0.160206575,0.492779974,0.187124732,1.564266158,0.247713523,-2.72334915,0.630351805,-0.757820719,0.384436918,-1.087893817,0.154432,0.207766,-0.085487035,0.029094412,-0.002381139,0.008926548,-0.00049454
0.116666667,0.144109904,0.496567857,0.183082582,1.566336123,0.241985231,-2.794300604,0.668612059,-0.625789442,0.327007335,-0.886586551,0.154432,0.207766,-0.078909904,0.027336898,-0.000210063,0.009288922,-0.000434794
0.1225,0.127621155,0.50058255,0.179851893,1.568087978,0.237281867,-2.857674656,0.707949052,-0.479339912,0.273125641,-0.731563932,0.154432,0.207766,-0.071500556,0.025657274,0.000818289,0.009455663,-0.000405863
0.128333333,0.110785651,0.504828373,0.177519864,1.569516718,0.233385352,-2.913188031,0.747857033,-0.317677445,0.216224893,-0.609952648,0.154432,0.207766,-0.064091208,0.023977651,0.001846641,0.009622405,-0.000376932
0.134166667,0.093649777,0.509307233,0.176155263,1.570616538,0.230115844,-2.960578533,0.787599344,-0.15106338,0.162289955,-0.514286706,0.154432,0.207766,-0.055951421,0.022256766,0.001981013,0.01013087,-0.000432496
0.14,0.076261787,0.514015251,0.175747219,1.571426827,0.227347248,-2.999628037,0.826425594,0.010284885,0.116956934,-0.438211041,0.154432,0.207766,-0.047811634,0.020535881,0.002115384,0.010639334,-0.000488061
0.145833333,0.058670358,0.518946288,0.176262157,1.571998411,0.224968198,-3.03033548,0.863926414,0.164894689,0.080544537,-0.380362453,0.154432,0.207766,-0.039290952,0.01877035,0.001677113,0.011357165,-0.000589091
0.151666667,0.040924015,0.524091017,0.177654999,1.572384362,0.222875862,-3.052741131,0.899691155,0.311280237,0.053311603,-0.339909246,0.154432,0.207766,-0.03077027,0.01700482,0.001238841,0.012074995,-0.000690122
0.1575,0.023070937,0.529438623,0.179872357,1.572643536,0.220971506,-3.066982753,0.93336913,0.446658245,0.037979089,-0.315468133,0.154432,0.207766,-0.022079098,0.015136975,0.000493346,0.013143278,-0.000837009
0.163333333,0.005158085,0.534975602,0.182839194,1.572855815,0.219166755,-3.073234673,0.964619035,0.56824457,0.037233424,-0.305758931,0.154432,0.207766,-0.013387925,0.01326913,-0.00025215,0.014211561,-0.000983897
0.169166667,-0.012768381,0.540687381,0.186474656,1.573108638,0.217380553,-3.071733403,0.993234583,0.675842996,0.052300641,-0.308280319,0.154432,0.207766,-0.004678501,0.011267787,-0.001130425,0.015519001,-0.001151838
0.175,-0.030664234,0.546557849,0.19069654,1.57349926,0.215551171,-3.062738651,1.019026692,0.769304012,0.084478454,-0.320563213,0.154432,0.207766,0.004030923,0.009266445,-0.0020087,0.016826442,-0.001319778
0.180833333,-0.048486281,0.552570233,0.195421731,1.574129338,0.213626056,-3.046520337,1.041844531,0.848319872,0.134740976,-0.340419805,0.154432,0.207766,0.012690153,0.007100668,-0.00291417,0.018312329,-0.001499885
0.186666667,-0.066193472,0.558706662,0.200565119,1.575108484,0.211568596,-3.023359682,1.06155631,0.912685975,0.20415893,-0.365938865,0.154432,0.207766,0.021349382,0.004934892,-0.00381964,0.019798216,-0.001679991
0.1925,-0.083745817,0.564948813,0.206041707,1.576549332,0.20936586,-2.993516626,1.078060615,0.962666673,0.293216379,-0.386910739,0.154432,0.207766,0.029953188,0.002588282,-0.004711632,0.021349093,-0.001850066
0.198333333,-0.101105342,0.57127763,0.211768995,1.578568663,0.207082338,-2.957250063,1.091270322,0.998640423,0.402495932,-0.393636681,0.154432,0.207766,0.038556994,0.000241672,-0.005603625,0.02289997,-0.002020141
0.204166667,-0.118235083,0.577673756,0.217665989,1.581284626,0.204802232,-2.914816971,1.101116573,1.020997749,0.532110152,-0.385745815,0.154432,0.207766,0.047094187,-0.00229569,-0.006439081,0.024529243,-0.002190625
0.21,-0.135100027,0.584117333,0.223655105,1.584816499,0.202609598,-2.866462534,1.107539443,1.030225098,0.682236388,-0.363646476,0.154432,0.207766,0.05563138,-0.004833052,-0.007274538,0.026158516,-0.002361109
0.215833333,-0.151665999,0.590588192,0.229658132,1.589286424,0.200640352,-2.812370855,1.110434333,1.0254598,0.854147465,-0.299940923,0.154432,0.207766,0.064178683,-0.007563813,-0.008085273,0.027786417,-0.002496638
0.221666667,-0.167900189,0.597065324,0.235589683,1.594826331,0.199245416,-2.752708961,1.109690013,1.005718528,1.049087532,-0.166740289,0.154432,0.207766,0.072725986,-0.010294573,-0.008896008,0.029414319,-0.002632168
0.2275,-0.18377052,0.60352756,0.241369346,1.601569238,0.198787703,-2.687682022,1.105333943,0.974518385,1.266362471,0.014096194,0.154432,0.207766,0.081242789,-0.013201594,-0.009622826,0.031151221,-0.002786515
0.233333333,-0.199246383,0.609953889,0.246943175,1.609642519,0.199459878,-2.617462698,1.097379108,0.935147127,1.505216131,0.220650236,0.154432,0.207766,0.089759592,-0.016108614,-0.010349644,0.032888124,-0.002940863
0.239166667,-0.214297711,0.616323018,0.252252173,1.619184072,0.201577595,-2.542158223,1.085659391,0.881522521,1.771793714,0.539651294,0.154432,0.207766,0.098279052,-0.019179482,-0.010935904,0.034848369,-0.003015422
0.245,-0.228895161,0.622612184,0.257186093,1.630379015,0.206155125,-2.461847327,1.069963622,0.806548905,2.072092906,1.064014289,0.154432,0.207766,0.106798512,-0.022250351,-0.011522164,0.036808615,-0.003089981
0.250833333,-0.243009974,0.628799055,0.261654437,1.643415717,0.214105469,-2.376741264,1.050718897,0.727465181,2.401689399,1.647780343,0.154432,0.207766,0.1152091,-0.025408371,-0.011880015,0.039227274,-0.0033207
0.256666667,-0.256614755,0.634864385,0.26569664,1.658446045,0.225215457,-2.28697908,1.028292827,0.660443234,2.755621834,2.147321071,0.154432,0.207766,0.123619688,-0.02856639,-0.012237866,0.041645933,-0.00355142
0.2625,-0.269681896,0.640788326,0.269332216,1.675643491,0.239623923,-2.192326714,1.001987418,0.578588833,3.150668442,2.892927471,0.154432,0.207766,0.132162971,-0.031777424,-0.012363276,0.044050994,-0.0034535
0.268333333,-0.282181906,0.646545079,0.272359914,1.695320778,0.260135313,-2.09253411,0.970971367,0.452027748,3.605853019,4.23975196,0.154432,0.207766,0.140706254,-0.034988458,-0.012488685,0.046456054,-0.00335558
0.274166667,-0.29408516,0.652109999,0.274648225,1.717776874,0.288993728,-1.987757512,0.93666949,0.346473283,4.092598119,5.536259909,0.154432,0.207766,0.149168003,-0.038163782,-0.012391551,0.049400007,-0.003919063
